seed,controller,ticks,final_population,births,deaths,resources_consumed_count,total_energy_final,mean_population,mean_energy,action_entropy,time_to_extinction,time_to_extinction_censored,time_to_first_birth,max_generation,founders_reproducing_count,survived,any_birth,invalid_action_rate,run_dir,source_csv
15,reactive,200.0,4.0,0.0,6.0,71.0,815.0,6.43,126.50859722222222,2.319492567583077,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/reactive_seed15_20260916T012443Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_15/metrics.csv
16,llm_evolution,200.0,5.0,4.0,9.0,62.0,356.0,8.45,66.64212266899767,1.7884347867522905,,200.0,27.0,2.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/llm_evolution_seed16_20260916T015023Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/metrics.csv
16,random,200.0,0.0,0.0,10.0,5.0,0.0,3.16,39.87386363636364,2.3190979298566265,89.0,89.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/random_seed16_20260916T015023Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/metrics.csv
16,reactive,200.0,7.0,0.0,3.0,99.0,918.0,8.37,120.25551388888888,2.3170846262763343,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/reactive_seed16_20260916T015023Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_16/metrics.csv
17,llm_evolution,200.0,5.0,5.0,10.0,73.0,423.0,9.025,66.84899841824841,2.064848839108473,,200.0,19.0,1.0,4.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/llm_evolution_seed17_20260916T022806Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/metrics.csv
17,random,200.0,0.0,0.0,10.0,9.0,0.0,3.525,42.810507246376815,2.3132969550078353,139.0,139.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/random_seed17_20260916T022806Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/metrics.csv
17,reactive,200.0,5.0,0.0,5.0,93.0,1137.0,7.3,134.49986706349205,2.317374347278887,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/reactive_seed17_20260916T022806Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_17/metrics.csv
18,llm_evolution,200.0,4.0,4.0,10.0,62.0,295.0,8.33,64.84538028638029,2.0494967339453787,,200.0,4.0,1.0,3.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/llm_evolution_seed18_20260916T030820Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/metrics.csv
18,random,200.0,0.0,0.0,10.0,9.0,0.0,3.435,44.92685950413223,2.3156439814301844,122.0,122.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/random_seed18_20260916T030820Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/metrics.csv
18,reactive,200.0,3.0,0.0,7.0,59.0,460.0,6.35,117.07039484126985,2.3201321104816057,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/reactive_seed18_20260916T030820Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_18/metrics.csv
19,llm_evolution,200.0,6.0,2.0,6.0,58.0,345.0,7.905,69.74332593795094,1.7150320201313167,,200.0,45.0,2.0,1.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/llm_evolution_seed19_20260921T085923Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/metrics.csv
19,random,200.0,0.0,0.0,10.0,3.0,0.0,3.02,41.514700374531834,2.3203143029503535,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/random_seed19_20260921T085922Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/metrics.csv
19,reactive,200.0,3.0,0.0,7.0,52.0,251.0,6.345,62.158206349206345,2.316489406407044,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/reactive_seed19_20260921T085922Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_19/metrics.csv
20,llm_evolution,200.0,4.0,3.0,9.0,67.0,224.0,8.77,67.44827254689756,1.8643585097617983,,200.0,11.0,1.0,2.0,1.0,1.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/llm_evolution_seed20_20260921T093414Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/metrics.csv
20,random,200.0,0.0,0.0,10.0,6.0,0.0,3.28,42.49552469135802,2.317444802048001,109.0,109.0,,0.0,0.0,0.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/random_seed20_20260921T093414Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/metrics.csv
20,reactive,200.0,4.0,0.0,6.0,64.0,287.0,7.27,95.87166865079365,2.317356825391756,,200.0,,0.0,0.0,1.0,0.0,0.0,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/reactive_seed20_20260921T093414Z,/home/sun/dev/emergence_lab/experiments/results/c5a_qwen38_27b_20x200/seed_20/metrics.csv
